key_resp_trial.keys,key_resp_trial.rt,trial_acc,trial_index,iterations.thisRepN,iterations.thisTrialN,iterations.thisN,iterations.thisIndex,iterations.ran,iterations.order,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,scn_condition,scn_cat,scn_inst,scn_file,obj_cat,obj_cat_num,obj_file,trial_cond,quadrant,obj_x,obj_y,corr_ans,participant,date,expName,psychopyVersion,OS,frameRate,slider.response,slider.rt,slider_2.response,slider_2.rt,ratings.thisRepN,ratings.thisTrialN,ratings.thisN,ratings.thisIndex,ratings.ran,ratings.order,obj_cat_top,min_resp_top,max_resp_top,obj_cat_bottom,min_resp_bottom,max_resp_bottom,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,enc_trials.ran,enc_trials.order,fillers,ratings_final.thisRepN,ratings_final.thisTrialN,ratings_final.thisN,ratings_final.thisIndex,ratings_final.ran,ratings_final.order
,,0,1,1,0,1,0,1,0,1,0,240,26,1,239,1,3,3,stim/33.jpeg,HouseObjects,2,stim/objects/HouseObjects/dishsoap.png,0.5,3,-0.2,-0.15,right,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.54700017,1,2,1,0,1,0,1,0,1,0,240,97,1,239,2,5,2,stim/52.jpeg,HouseObjects,2,stim/objects/HouseObjects/hairdryer.png,0.7,3,-0.2,-0.15,right,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.525000095,1,3,1,0,1,0,1,0,1,0,240,132,1,239,2,6,1,stim/61.jpeg,Instruments,1,stim/objects/Instruments/drums2.png,0.7,4,0.2,-0.15,left,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.475000143,0,4,1,0,1,0,1,0,1,0,240,44,1,239,1,4,1,stim/41.jpeg,Instruments,1,stim/objects/Instruments/flutetrans.png,0.5,1,-0.2,0.15,left,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.447999954,1,5,1,0,1,0,1,0,1,0,240,212,1,239,3,2,1,stim/21.jpeg,Instruments,1,stim/objects/Instruments/guitarcase2.png,0.9,1,-0.2,0.15,left,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.526000023,0,6,1,0,1,0,1,0,1,0,240,65,1,239,1,4,2,stim/42.jpeg,HouseObjects,2,stim/objects/HouseObjects/flyswatter.png,0.5,4,0.2,-0.15,right,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.595000029,0,7,1,0,1,0,1,0,1,0,240,178,1,239,3,1,3,stim/13.jpeg,HouseObjects,2,stim/objects/HouseObjects/garbagebin2.png,0.9,1,-0.2,0.15,right,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.63499999,0,8,1,0,1,0,1,0,1,0,240,88,1,239,2,5,1,stim/51.jpeg,Instruments,1,stim/objects/Instruments/guitarcase.png,0.3,1,-0.2,0.15,left,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.549000025,1,9,1,0,1,0,1,0,1,0,240,126,1,239,2,6,3,stim/63.jpeg,Instruments,1,stim/objects/Instruments/electricguitar2.png,0.7,3,-0.2,-0.15,left,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.788000107,1,10,1,0,1,0,1,0,1,0,240,98,1,239,2,5,3,stim/53.jpeg,HouseObjects,2,stim/objects/HouseObjects/handbrush.png,0.7,4,0.2,-0.15,right,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.626999855,1,11,1,0,1,0,1,0,1,0,240,192,1,239,3,1,1,stim/11.jpeg,HouseObjects,2,stim/objects/HouseObjects/dustpan2.png,0.9,3,-0.2,-0.15,right,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.606999874,0,12,1,0,1,0,1,0,1,0,240,157,1,239,2,6,2,stim/62.jpeg,HouseObjects,2,stim/objects/HouseObjects/cushion2.png,0.3,4,0.2,-0.15,right,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.625,0,13,1,0,1,0,1,0,1,0,240,239,1,239,3,2,4,stim/24.jpeg,HouseObjects,2,stim/objects/HouseObjects/handvacuum2.png,0.1,1,-0.2,0.15,right,6,2020-11-18_14h03.55.351,premup-three_ses-02_part-02_label-phase2,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
