id_acc,key_resp_id.keys,key_resp_id.rt,key_resp_conf.keys,key_resp_conf.rt,assoc_acc,key_resp_assoc.keys,key_resp_assoc.rt,loc_acc,key_resp_loc.keys,key_resp_loc.rt,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,context_type,object_cat,PE_level,OvsN,obj_file,scn_file,corr_scn_cat,assoc_file,corr_scn_inst,corr_loc,participant,date,expName,psychopyVersion,OS,frameRate
1,left,2.671999931,3,2.200999975,0,4,6.001999855,0,3,2.745999813,1,0,200,47,1,199,2,1,0.7,1,stim/objects/Instruments/drums4.png,stim/43.jpeg,4,stim/4.png,3,4,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,3.078999996,,,0,,,0,,,1,0,200,134,1,199,0,2,0,2,stim/objects/HouseObjects/dishsoap.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,5.875,,,0,,,0,,,1,0,200,143,1,199,0,1,0,2,stim/objects/Instruments/hihat.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.463999987,,,0,,,0,,,1,0,200,149,1,199,0,1,0,2,stim/objects/Instruments/musicsheet.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.939999819,,,0,,,0,,,1,0,200,120,1,199,0,1,0,2,stim/objects/Instruments/cymbal.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.505000114,4,1.277999878,0,4,8.729000092,0,2,3.340000153,1,0,200,17,1,199,1,2,0.5,1,stim/objects/HouseObjects/knife3.png,stim/22.jpeg,2,stim/2.png,2,2,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.523999929,,,0,,,0,,,1,0,200,184,1,199,0,1,0,2,stim/objects/Instruments/cornet2.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.798000097,,,0,,,0,,,1,0,200,180,1,199,0,1,0,2,stim/objects/Instruments/bassguitar2.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,41.32599998,,,0,,,0,,,1,0,200,146,1,199,0,1,0,2,stim/objects/Instruments/maraca.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.28000021,3,10.18199992,0,3,5.157000065,0,1,5.345000029,1,0,200,11,1,199,1,2,0.5,1,stim/objects/Instruments/maraca3.png,stim/22.jpeg,2,stim/2.png,2,3,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.568000078,4,1.390000105,0,4,4.176000118,0,2,2.720999956,1,0,200,40,1,199,2,1,0.7,1,stim/objects/Instruments/bassguitar4.png,stim/44.jpeg,4,stim/4.png,4,1,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.600000143,2,1.617000103,0,3,6.387000084,0,1,4.604000092,1,0,200,69,1,199,3,1,0.1,1,stim/objects/Instruments/keyboard4.png,stim/52.jpeg,5,stim/5.png,2,4,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.430999994,2,2.129999876,0,3,3.359999895,0,4,3.127000093,1,0,200,39,1,199,2,2,0.7,1,stim/objects/HouseObjects/bleachbottle4.png,stim/33.jpeg,3,stim/3.png,3,2,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.316999912,,,0,,,0,,,1,0,200,133,1,199,0,2,0,2,stim/objects/HouseObjects/cushion.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.008000135,4,0.829999924,0,3,5.40899992,0,4,3.284999847,1,0,200,93,1,199,3,2,0.1,1,stim/objects/HouseObjects/lintroller4.png,stim/62.jpeg,6,stim/6.png,2,4,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.400000095,,,0,,,0,,,1,0,200,151,1,199,0,2,0,2,stim/objects/HouseObjects/hairdryer.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.881000042,2,16.4059999,0,4,3.013000011,0,3,2.63499999,1,0,200,77,1,199,3,2,0.9,1,stim/objects/HouseObjects/handbrush4.png,stim/52.jpeg,5,stim/5.png,2,1,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.065999985,,,0,,,0,,,1,0,200,105,1,199,0,1,0,2,stim/objects/Instruments/bassguitar.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.354000092,1,2.224999905,0,3,11.51900005,0,3,2.361999989,1,0,200,41,1,199,2,1,0.7,1,stim/objects/Instruments/cello4.png,stim/41.jpeg,4,stim/4.png,1,1,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.001000166,,,0,,,0,,,1,0,200,131,1,199,0,2,0,2,stim/objects/HouseObjects/clothespin.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.292000055,4,0.796999931,0,2,3.266000032,0,1,2.968999863,1,0,200,98,1,199,3,2,0.1,1,stim/objects/HouseObjects/vacuumcleaner4.png,stim/63.jpeg,6,stim/6.png,3,4,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.621000051,2,1.088999987,0,4,22.08599997,0,2,2.611999989,1,0,200,59,1,199,2,2,0.3,1,stim/objects/HouseObjects/dishsoap4.png,stim/43.jpeg,4,stim/4.png,3,1,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.319000006,,,0,,,0,,,1,0,200,190,1,199,0,2,0,2,stim/objects/HouseObjects/blender2.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.365999937,2,2.232000113,0,3,2.264999866,0,1,1.437999964,1,0,200,61,1,199,3,1,0.1,1,stim/objects/Instruments/flutetrans4.png,stim/52.jpeg,5,stim/5.png,2,4,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.788000107,,,0,,,0,,,1,0,200,125,1,199,0,1,0,2,stim/objects/Instruments/flute.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1,,,0,,,0,,,1,0,200,136,1,199,0,2,0,2,stim/objects/HouseObjects/dustpan.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.090000153,,,0,,,0,,,1,0,200,117,1,199,0,2,0,2,stim/objects/HouseObjects/broom.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.429000139,2,24.81399989,0,2,1.648999929,0,3,2.201000214,1,0,200,63,1,199,3,1,0.1,1,stim/objects/Instruments/gong4.png,stim/54.jpeg,5,stim/5.png,4,2,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,13.94400001,4,1.345999956,0,3,4.119000196,0,1,1.652999878,1,0,200,68,1,199,3,1,0.1,1,stim/objects/Instruments/hihat4.png,stim/51.jpeg,5,stim/5.png,1,2,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.95600009,,,0,,,0,,,1,0,200,115,1,199,0,2,0,2,stim/objects/HouseObjects/blender.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.123000145,4,0.697999954,0,1,1.80099988,0,4,1.809000015,1,0,200,23,1,199,2,1,0.3,1,stim/objects/Instruments/vuvuzela3.png,stim/34.jpeg,3,stim/3.png,4,4,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.334000111,,,0,,,0,,,1,0,200,121,1,199,0,1,0,2,stim/objects/Instruments/doublebass.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.328999996,,,0,,,0,,,1,0,200,162,1,199,0,1,0,2,stim/objects/Instruments/violin.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.145999908,4,1.078999996,0,3,2.249000072,0,3,2.118000031,1,0,200,34,1,199,2,2,0.7,1,stim/objects/HouseObjects/wateringcan3.png,stim/32.jpeg,3,stim/3.png,2,3,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.118999958,1,1.080000162,0,2,4.179000139,0,2,2.0400002,1,0,200,73,1,199,3,2,0.9,1,stim/objects/HouseObjects/garbagebin4.png,stim/52.jpeg,5,stim/5.png,2,1,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.069000006,,,0,,,0,,,1,0,200,171,1,199,0,2,0,2,stim/objects/HouseObjects/pitcher.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.119999886,,,0,,,0,,,1,0,200,183,1,199,0,1,0,2,stim/objects/Instruments/clarinet2.png,,0,stim/0.png,0,0,13,2020-11-30_13h51.20.935,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
