key_resp_pract.keys,key_resp_pract.rt,trial_acc,trial_index,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,practice_loop.order,scn_condition,scn_cat,scn_inst,scn_file,obj_cat,obj_cat_num,obj_file,trial_cond,quadrant,obj_x,obj_y,corr_ans,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.rt,iterations.thisRepN,iterations.thisTrialN,iterations.thisN,iterations.thisIndex,iterations.ran,iterations.order,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,iteration_index,rating_acc,slider.response,slider.rt,slider_2.response,slider_2.rt,ratings.thisRepN,ratings.thisTrialN,ratings.thisN,ratings.thisIndex,ratings.ran,ratings.order,obj_cat_top,min_resp_top,max_resp_top,obj_cat_bottom,min_resp_bottom,max_resp_bottom
,,0,1,1,0,240,17,1,239,1,3,2,stim/32.jpeg,HouseObjects,1,stim/objects/HouseObjects/safetypin.png,0.5,4,0.2,-0.15,left,49,2021-01-12_01h04.51.774,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.134000063,0,2,1,0,240,160,1,239,3,1,1,stim/11.jpeg,HouseObjects,1,stim/objects/HouseObjects/sponge2.png,0.1,2,0.2,0.15,left,49,2021-01-12_01h04.51.774,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.31799984,1,3,1,0,240,123,1,239,2,6,4,stim/64.jpeg,HouseObjects,1,stim/objects/HouseObjects/scale2.png,0.7,4,0.2,-0.15,left,49,2021-01-12_01h04.51.774,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.927999973,0,4,1,0,240,56,1,239,1,4,1,stim/41.jpeg,HouseObjects,1,stim/objects/HouseObjects/sponge.png,0.5,4,0.2,-0.15,left,49,2021-01-12_01h04.51.774,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.132999897,0,5,1,0,240,195,1,239,3,1,4,stim/14.jpeg,Instruments,2,stim/objects/Instruments/trumpet2.png,0.9,3,-0.2,-0.15,right,49,2021-01-12_01h04.51.774,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.931999922,1,6,1,0,240,200,1,239,3,2,1,stim/21.jpeg,HouseObjects,1,stim/objects/HouseObjects/thread2.png,0.9,1,-0.2,0.15,left,49,2021-01-12_01h04.51.774,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.477999926,0,7,1,0,240,215,1,239,3,2,4,stim/24.jpeg,HouseObjects,1,stim/objects/HouseObjects/wateringcan2.png,0.9,2,0.2,0.15,left,49,2021-01-12_01h04.51.774,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.927999735,0,8,1,0,240,176,1,239,3,1,1,stim/11.jpeg,Instruments,2,stim/objects/Instruments/timbal2.png,0.9,1,-0.2,0.15,right,49,2021-01-12_01h04.51.774,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.772000074,1,9,1,0,240,126,1,239,2,6,3,stim/63.jpeg,HouseObjects,1,stim/objects/HouseObjects/saw2.png,0.7,4,0.2,-0.15,left,49,2021-01-12_01h04.51.774,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.93599987,0,10,1,0,240,30,1,239,1,3,3,stim/33.jpeg,Instruments,2,stim/objects/Instruments/speaker.png,0.5,2,0.2,0.15,right,49,2021-01-12_01h04.51.774,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
