key_resp_pract.keys,key_resp_pract.rt,trial_acc,trial_index,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,practice_loop.order,scn_condition,scn_cat,scn_inst,scn_file,obj_cat,obj_cat_num,obj_file,trial_cond,quadrant,obj_x,obj_y,corr_ans,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.rt,iterations.thisRepN,iterations.thisTrialN,iterations.thisN,iterations.thisIndex,iterations.ran,iterations.order,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,iteration_index,rating_acc,slider.response,slider.rt,slider_2.response,slider_2.rt,ratings.thisRepN,ratings.thisTrialN,ratings.thisN,ratings.thisIndex,ratings.ran,ratings.order,obj_cat_top,min_resp_top,max_resp_top,obj_cat_bottom,min_resp_bottom,max_resp_bottom
,,0,1,1,0,240,92,1,239,2,3,1,stim/31.jpeg,Instruments,2,stim/objects/Instruments/clarinet.png,0.7,1,-0.2,0.15,right,45,2021-01-06_14h05.11.886,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.284000158,0,2,1,0,240,0,1,239,1,1,1,stim/11.jpeg,HouseObjects,1,stim/objects/HouseObjects/ashtray.png,0.5,2,0.2,0.15,left,45,2021-01-06_14h05.11.886,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.108999968,0,3,1,0,240,64,1,239,1,2,1,stim/21.jpeg,Instruments,2,stim/objects/Instruments/bassdrum.png,0.5,1,-0.2,0.15,right,45,2021-01-06_14h05.11.886,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.002000093,0,4,1,0,240,158,1,239,2,4,3,stim/43.jpeg,Instruments,2,stim/objects/Instruments/balalaika2.png,0.3,2,0.2,0.15,right,45,2021-01-06_14h05.11.886,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.006999969,1,5,1,0,240,190,1,239,3,5,3,stim/53.jpeg,Instruments,2,stim/objects/Instruments/cello2.png,0.9,1,-0.2,0.15,right,45,2021-01-06_14h05.11.886,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.161000013,1,6,1,0,240,138,1,239,2,4,3,stim/43.jpeg,HouseObjects,1,stim/objects/HouseObjects/barbecuelighter2.png,0.7,2,0.2,0.15,left,45,2021-01-06_14h05.11.886,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.945000172,1,7,1,0,240,226,1,239,3,6,3,stim/63.jpeg,HouseObjects,1,stim/objects/HouseObjects/clothesdryingrack2.png,0.9,1,-0.2,0.15,left,45,2021-01-06_14h05.11.886,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.037000179,0,8,1,0,240,175,1,239,3,5,4,stim/54.jpeg,Instruments,2,stim/objects/Instruments/chime2.png,0.9,1,-0.2,0.15,right,45,2021-01-06_14h05.11.886,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.202000141,0,9,1,0,240,89,1,239,2,3,2,stim/32.jpeg,HouseObjects,1,stim/objects/HouseObjects/clock.png,0.3,4,0.2,-0.15,left,45,2021-01-06_14h05.11.886,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.194999933,1,10,1,0,240,140,1,239,2,4,1,stim/41.jpeg,HouseObjects,1,stim/objects/HouseObjects/ashtray2.png,0.7,2,0.2,0.15,left,45,2021-01-06_14h05.11.886,premup-three_ses-01_part-01_label-phase1,3.2.4,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
