id_acc,key_resp_id.keys,key_resp_id.rt,key_resp_conf.keys,key_resp_conf.rt,assoc_acc,key_resp_assoc.keys,key_resp_assoc.rt,loc_acc,key_resp_loc.keys,key_resp_loc.rt,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,context_type,object_cat,PE_level,OvsN,obj_file,scn_file,corr_scn_cat,assoc_file,corr_scn_inst,corr_loc,participant,date,expName,psychopyVersion,OS,frameRate
1,left,1.308000088,1,2.255000114,0,2,4.159000158,0,2,1.921999931,1,0,200,6,1,199,1,1,0.5,1,stim/objects/Instruments/harmonica.png,stim/33.jpeg,3,stim/3.png,3,3,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.275000095,2,2.73300004,0,4,2.684999943,0,3,1.498999834,1,0,200,0,1,199,1,1,0.5,1,stim/objects/HouseObjects/glassmop.png,stim/33.jpeg,3,stim/3.png,3,1,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.799000025,,,0,,,0,,,1,0,200,106,1,199,0,1,0,2,stim/objects/HouseObjects/bottle3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.930999994,,,0,,,0,,,1,0,200,138,1,199,0,2,0,2,stim/objects/Instruments/gong3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.845000029,,,0,,,0,,,1,0,200,127,1,199,0,1,0,2,stim/objects/HouseObjects/flyswatter3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.717000008,2,2.249000072,0,1,1.667000055,0,4,1.44900012,1,0,200,38,1,199,2,2,0.7,1,stim/objects/Instruments/banjo2.png,stim/52.jpeg,5,stim/5.png,2,1,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.273000002,,,0,,,0,,,1,0,200,141,1,199,0,1,0,2,stim/objects/HouseObjects/hairdryer3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.506999969,1,0.930000067,0,2,6.190000057,0,3,0.713999987,1,0,200,62,1,199,3,1,0.1,1,stim/objects/HouseObjects/flyswatter2.png,stim/13.jpeg,1,stim/1.png,3,3,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.321000099,,,0,,,0,,,1,0,200,170,1,199,0,2,0,2,stim/objects/Instruments/musicstand3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.410000086,,,0,,,0,,,1,0,200,144,1,199,0,1,0,2,stim/objects/HouseObjects/iron3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.934999943,,,0,,,0,,,1,0,200,153,1,199,0,2,0,2,stim/objects/Instruments/hihat3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.863000154,,,0,,,0,,,1,0,200,186,1,199,0,1,0,2,stim/objects/HouseObjects/clothespin4.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.47300005,,,0,,,0,,,1,0,200,136,1,199,0,2,0,2,stim/objects/Instruments/flutetrans3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.40199995,1,2.648999929,0,1,0.465000153,0,3,1.095999956,1,0,200,80,1,199,3,1,0.9,1,stim/objects/HouseObjects/ironingboard2.png,stim/21.jpeg,2,stim/2.png,1,4,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.747999907,,,0,,,0,,,1,0,200,142,1,199,0,1,0,2,stim/objects/HouseObjects/handbrush3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.105999947,,,0,,,0,,,1,0,200,116,1,199,0,2,0,2,stim/objects/Instruments/cello3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.261000156,3,3.623000145,0,1,1.023000002,0,3,0.764000177,1,0,200,53,1,199,2,2,0.3,1,stim/objects/Instruments/clarinet2.png,stim/61.jpeg,6,stim/6.png,1,3,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.375,,,0,,,0,,,1,0,200,184,1,199,0,1,0,2,stim/objects/HouseObjects/clock4.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.148000002,4,1.40199995,0,3,2.267000198,0,1,0.83100009,1,0,200,90,1,199,3,2,0.1,1,stim/objects/Instruments/laud2.png,stim/23.jpeg,2,stim/2.png,3,4,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.957999945,4,1.617000103,0,4,4.156000137,0,1,0.708000183,1,0,200,87,1,199,3,1,0.9,1,stim/objects/HouseObjects/recyclingbin2.png,stim/24.jpeg,2,stim/2.png,4,1,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.193000078,,,0,,,0,,,1,0,200,167,1,199,0,1,0,2,stim/objects/HouseObjects/barbecuelighter4.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.077000141,2,1.477999926,0,3,1.302999973,0,3,0.886999846,1,0,200,77,1,199,3,2,0.9,1,stim/objects/Instruments/harp2.png,stim/12.jpeg,1,stim/1.png,2,2,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.92599988,,,0,,,0,,,1,0,200,102,1,199,0,1,0,2,stim/objects/HouseObjects/barbecuelighter3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.862999916,,,0,,,0,,,1,0,200,179,1,199,0,2,0,2,stim/objects/Instruments/bassdrum4.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.82400012,,,0,,,0,,,1,0,200,176,1,199,0,2,0,2,stim/objects/Instruments/acousticguitar4.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.322999954,3,1.2900002,0,2,1.269000053,0,3,0.519999981,1,0,200,28,1,199,2,1,0.3,1,stim/objects/HouseObjects/basket2.png,stim/51.jpeg,5,stim/5.png,1,3,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.886999846,,,0,,,0,,,1,0,200,182,1,199,0,1,0,2,stim/objects/HouseObjects/broom4.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.81799984,,,0,,,0,,,1,0,200,191,1,199,0,2,0,2,stim/objects/Instruments/cello4.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.948000193,4,1.457000017,0,4,1.710999966,0,4,1.654000044,1,0,200,64,1,199,3,1,0.1,1,stim/objects/HouseObjects/glass2.png,stim/11.jpeg,1,stim/1.png,1,4,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.96600008,3,1.236999989,0,3,1.460999966,0,2,0.985000134,1,0,200,2,1,199,1,1,0.5,1,stim/objects/HouseObjects/handbrush.png,stim/31.jpeg,3,stim/3.png,1,4,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.980999947,2,1.137000084,0,3,0.936000109,0,1,0.504000187,1,0,200,17,1,199,1,2,0.5,1,stim/objects/Instruments/marimba.png,stim/42.jpeg,4,stim/4.png,2,4,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.350999832,2,1.879999876,0,2,0.981000185,0,3,0.558000088,1,0,200,78,1,199,3,2,0.9,1,stim/objects/Instruments/hihat2.png,stim/13.jpeg,1,stim/1.png,3,3,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.450999975,,,0,,,0,,,1,0,200,146,1,199,0,1,0,2,stim/objects/HouseObjects/key3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.827000141,,,0,,,0,,,1,0,200,154,1,199,0,2,0,2,stim/objects/Instruments/keyboard3.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.763000011,3,1.181999922,0,1,0.975999832,0,2,0.815000057,1,0,200,1,1,199,1,1,0.5,1,stim/objects/HouseObjects/hairdryer.png,stim/34.jpeg,3,stim/3.png,4,3,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.866000175,4,0.816999912,0,2,3.463999987,0,3,1.085000038,1,0,200,35,1,199,2,2,0.7,1,stim/objects/Instruments/accordion2.png,stim/53.jpeg,5,stim/5.png,3,4,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.846999884,,,0,,,0,,,1,0,200,177,1,199,0,2,0,2,stim/objects/Instruments/balalaika4.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.977999926,1,1.930000067,0,3,0.834000111,0,1,0.358999968,1,0,200,81,1,199,3,1,0.9,1,stim/objects/HouseObjects/key2.png,stim/22.jpeg,2,stim/2.png,2,3,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.200999975,,,0,,,0,,,1,0,200,165,1,199,0,1,0,2,stim/objects/HouseObjects/ashtray4.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.771999836,4,1.312999964,0,2,1.058000088,0,2,1.277000189,1,0,200,86,1,199,3,1,0.9,1,stim/objects/HouseObjects/pitcher2.png,stim/23.jpeg,2,stim/2.png,3,2,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.101000071,,,0,,,0,,,1,0,200,196,1,199,0,2,0,2,stim/objects/Instruments/doublebass4.png,,0,stim/0.png,0,0,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.840000153,4,0.957999945,0,3,2.398000002,0,1,0.590999842,1,0,200,49,1,199,2,1,0.7,1,stim/objects/HouseObjects/dishsoap2.png,stim/61.jpeg,6,stim/6.png,1,1,24,2020-12-04_11h04.05.537,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
