key_resp_pract.keys,key_resp_pract.rt,trial_acc,trial_index,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,practice_loop.order,scn_condition,scn_cat,scn_inst,scn_file,obj_cat,obj_cat_num,obj_file,trial_cond,quadrant,obj_x,obj_y,corr_ans,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.rt,iterations.thisRepN,iterations.thisTrialN,iterations.thisN,iterations.thisIndex,iterations.ran,iterations.order,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,iteration_index,rating_acc,slider.response,slider.rt,slider_2.response,slider_2.rt,ratings.thisRepN,ratings.thisTrialN,ratings.thisN,ratings.thisIndex,ratings.ran,ratings.order,obj_cat_top,min_resp_top,max_resp_top,obj_cat_bottom,min_resp_bottom,max_resp_bottom
left,1.062000036,0,1,1,0,240,104,1,239,2,5,1,stim/51.jpeg,Instruments,2,stim/objects/Instruments/tuba.png,0.7,2,0.2,0.15,right,39,2020-12-13_15h36.22.372,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.690000057,1,2,1,0,240,205,1,239,3,2,2,stim/22.jpeg,HouseObjects,1,stim/objects/HouseObjects/towel2.png,0.9,4,0.2,-0.15,left,39,2020-12-13_15h36.22.372,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.729000092,1,3,1,0,240,168,1,239,3,1,1,stim/11.jpeg,Instruments,2,stim/objects/Instruments/timbal2.png,0.9,2,0.2,0.15,right,39,2020-12-13_15h36.22.372,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.187000036,0,4,1,0,240,214,1,239,3,2,3,stim/23.jpeg,HouseObjects,1,stim/objects/HouseObjects/vacuumcleaner2.png,0.9,1,-0.2,0.15,left,39,2020-12-13_15h36.22.372,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0.595000029,1,5,1,0,240,187,1,239,3,1,4,stim/14.jpeg,Instruments,2,stim/objects/Instruments/trumpet2.png,0.9,4,0.2,-0.15,right,39,2020-12-13_15h36.22.372,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.962000132,0,6,1,0,240,188,1,239,3,1,1,stim/11.jpeg,Instruments,2,stim/objects/Instruments/timbal2.png,0.9,1,-0.2,0.15,right,39,2020-12-13_15h36.22.372,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1.151000023,0,7,1,0,240,226,1,239,3,2,3,stim/23.jpeg,HouseObjects,1,stim/objects/HouseObjects/vacuumcleaner2.png,0.9,4,0.2,-0.15,left,39,2020-12-13_15h36.22.372,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0.93900013,0,8,1,0,240,151,1,239,2,6,4,stim/64.jpeg,Instruments,2,stim/objects/Instruments/tambourine2.png,0.3,3,-0.2,-0.15,right,39,2020-12-13_15h36.22.372,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.002000093,0,9,1,0,240,177,1,239,3,1,2,stim/12.jpeg,Instruments,2,stim/objects/Instruments/triangle2.png,0.9,3,-0.2,-0.15,right,39,2020-12-13_15h36.22.372,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,1.170000076,0,10,1,0,240,238,1,239,3,2,3,stim/23.jpeg,Instruments,2,stim/objects/Instruments/vuvuzela2.png,0.1,2,0.2,0.15,right,39,2020-12-13_15h36.22.372,premup-three_ses-01_part-01_label-phase1,3.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
