id_acc,key_resp_id.keys,key_resp_id.rt,key_resp_conf.keys,key_resp_conf.rt,assoc_acc,key_resp_assoc.keys,key_resp_assoc.rt,loc_acc,key_resp_loc.keys,key_resp_loc.rt,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,context_type,object_cat,PE_level,OvsN,obj_file,scn_file,corr_scn_cat,assoc_file,corr_scn_inst,corr_loc,participant,date,expName,psychopyVersion,OS,frameRate
1,right,3.534999847,4,4.743999958,0,2,15.54299998,0,2,2.798999786,1,0,200,0,1,199,1,1,0.5,1,stim/objects/HouseObjects/glassmop.png,stim/53.jpeg,5,stim/5.png,3,3,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,7.578000069,,,0,,,0,,,1,0,200,190,1,199,0,2,0,2,stim/objects/Instruments/bassguitar4.png,,0,stim/0.png,0,0,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,5.016000032,2,2.960999966,0,1,6.446999788,0,2,1.497999907,1,0,200,28,1,199,2,1,0.3,1,stim/objects/HouseObjects/basket2.png,stim/11.jpeg,1,stim/1.png,1,2,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.407000065,4,1.213000059,0,4,10.73399997,0,2,1.71999979,1,0,200,57,1,199,2,2,0.3,1,stim/objects/Instruments/drums2.png,stim/21.jpeg,2,stim/2.png,1,3,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.977999926,,,0,,,0,,,1,0,200,185,1,199,0,1,0,2,stim/objects/HouseObjects/clothesdryingrack4.png,,0,stim/0.png,0,0,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.059000015,4,3.643999815,0,3,3.082999945,0,3,3.036999941,1,0,200,35,1,199,2,2,0.7,1,stim/objects/Instruments/accordion2.png,stim/13.jpeg,1,stim/1.png,3,2,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.404000044,4,1.760999918,0,1,5.64199996,0,2,2.546000004,1,0,200,93,1,199,3,2,0.1,1,stim/objects/Instruments/triangle2.png,stim/42.jpeg,4,stim/4.png,2,1,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.803999901,4,1.71600008,0,3,6.082000017,0,4,3.297999859,1,0,200,96,1,199,3,2,0.1,1,stim/objects/Instruments/tuba2.png,stim/41.jpeg,4,stim/4.png,1,3,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.934000015,2,2.582999945,0,2,2.177999973,0,1,1.960999966,1,0,200,99,1,199,3,2,0.1,1,stim/objects/Instruments/xylophone2.png,stim/44.jpeg,4,stim/4.png,4,2,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,3.059999943,4,1.979000092,0,4,3.103999853,0,2,10.57199979,1,0,200,79,1,199,3,2,0.9,1,stim/objects/Instruments/saxophone2.png,stim/34.jpeg,3,stim/3.png,4,2,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.356999874,4,1.581999779,0,1,10.45799971,0,3,2.345000029,1,0,200,73,1,199,3,2,0.9,1,stim/objects/Instruments/gong2.png,stim/32.jpeg,3,stim/3.png,2,2,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.121999979,4,1.092999935,0,2,6.138000011,0,1,1.404999971,1,0,200,11,1,199,1,2,0.5,1,stim/objects/HouseObjects/scale.png,stim/62.jpeg,6,stim/6.png,2,2,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.099999905,2,1.985999823,0,1,2.593999863,0,1,1.061999798,1,0,200,17,1,199,1,2,0.5,1,stim/objects/Instruments/timbal.png,stim/62.jpeg,6,stim/6.png,2,4,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,4.948999882,3,1.548999786,0,3,7.062999964,0,2,2.187999964,1,0,200,62,1,199,3,1,0.1,1,stim/objects/HouseObjects/flyswatter2.png,stim/33.jpeg,3,stim/3.png,3,3,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.099999905,4,0.982999802,0,3,8.61500001,0,2,0.790999889,1,0,200,86,1,199,3,1,0.9,1,stim/objects/HouseObjects/thread2.png,stim/43.jpeg,4,stim/4.png,3,3,52,2021-01-27_09h01.54.148,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
