id_acc,key_resp_id.keys,key_resp_id.rt,key_resp_conf.keys,key_resp_conf.rt,assoc_acc,key_resp_assoc.keys,key_resp_assoc.rt,loc_acc,key_resp_loc.keys,key_resp_loc.rt,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,context_type,object_cat,PE_level,OvsN,obj_file,scn_file,corr_scn_cat,assoc_file,corr_scn_inst,corr_loc,participant,date,expName,psychopyVersion,OS,frameRate
1,right,3.396999836,,,0,,,0,,,1,0,200,107,1,199,0,1,0,2,stim/objects/Instruments/chime.png,,0,stim/0.png,0,0,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.061999798,3,2.638999939,0,1,6.013999939,0,4,3.073999882,1,0,200,0,1,199,1,1,0.5,1,stim/objects/Instruments/guitarcase3.png,stim/13.jpeg,1,stim/1.png,3,1,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.788999796,,,0,,,0,,,1,0,200,114,1,199,0,2,0,2,stim/objects/HouseObjects/bleachbottle.png,,0,stim/0.png,0,0,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.256000042,,,0,,,0,,,1,0,200,159,1,199,0,2,0,2,stim/objects/HouseObjects/match.png,,0,stim/0.png,0,0,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.776000023,,,0,,,0,,,1,0,200,121,1,199,0,1,0,2,stim/objects/Instruments/doublebass.png,,0,stim/0.png,0,0,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.93599987,3,2.117000103,0,3,3.625,0,3,3.473999977,1,0,200,69,1,199,3,1,0.1,1,stim/objects/Instruments/keyboard4.png,stim/52.jpeg,5,stim/5.png,2,4,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.429999828,2,2.631000042,0,1,4.274999857,0,2,2.023999929,1,0,200,28,1,199,2,1,0.3,1,stim/objects/Instruments/banjo4.png,stim/31.jpeg,3,stim/3.png,1,3,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.593999863,2,1.429999828,0,2,1.976999998,0,3,2.024999857,1,0,200,21,1,199,2,1,0.3,1,stim/objects/Instruments/oboe3.png,stim/32.jpeg,3,stim/3.png,2,4,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.098999977,2,2.720999956,0,4,2.526000023,0,4,2.802000046,1,0,200,79,1,199,3,2,0.9,1,stim/objects/HouseObjects/iron4.png,stim/54.jpeg,5,stim/5.png,4,2,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.272000074,2,1.881000042,0,2,1,0,1,4.941999912,1,0,200,3,1,199,1,1,0.5,1,stim/objects/Instruments/hihat3.png,stim/12.jpeg,1,stim/1.png,2,3,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.220999956,3,1.368000031,0,4,3.67599988,0,2,2.927000046,1,0,200,11,1,199,1,2,0.5,1,stim/objects/Instruments/maraca3.png,stim/22.jpeg,2,stim/2.png,2,3,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,0.886999846,,,0,,,0,,,1,0,200,136,1,199,0,2,0,2,stim/objects/HouseObjects/dustpan.png,,0,stim/0.png,0,0,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.163999796,3,1.312999964,0,3,4.013000011,0,3,2.082999945,1,0,200,84,1,199,3,1,0.9,1,stim/objects/Instruments/musicsheet4.png,stim/61.jpeg,6,stim/6.png,1,1,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.487999916,,,0,,,0,,,1,0,200,170,1,199,0,2,0,2,stim/objects/HouseObjects/pan.png,,0,stim/0.png,0,0,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.179999828,3,0.643999815,0,3,2.437999725,0,1,1.861000061,1,0,200,12,1,199,1,2,0.5,1,stim/objects/Instruments/marimba3.png,stim/23.jpeg,2,stim/2.png,3,2,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.006999731,3,1.312000036,0,4,2.956999779,0,2,2.090999842,1,0,200,48,1,199,2,1,0.7,1,stim/objects/Instruments/electricdrumset4.png,stim/44.jpeg,4,stim/4.png,4,3,3,2020-11-26_09h57.46.482,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
