id_acc,key_resp_id.keys,key_resp_id.rt,key_resp_conf.keys,key_resp_conf.rt,assoc_acc,key_resp_assoc.keys,key_resp_assoc.rt,loc_acc,key_resp_loc.keys,key_resp_loc.rt,task_innerloop.thisRepN,task_innerloop.thisTrialN,task_innerloop.thisN,task_innerloop.thisIndex,task_innerloop.ran,task_innerloop.order,context_type,object_cat,PE_level,OvsN,obj_file,scn_file,corr_scn_cat,assoc_file,corr_scn_inst,corr_loc,participant,date,expName,psychopyVersion,OS,frameRate
1,right,1.27699995,2,3.756999969,0,2,5.60800004,0,1,2.847999811,1,0,200,11,1,199,1,2,0.5,1,stim/objects/HouseObjects/scale.png,stim/62.jpeg,6,stim/6.png,2,2,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.290999889,,,0,,,0,,,1,0,200,179,1,199,0,2,0,2,stim/objects/Instruments/bassdrum4.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.055999756,4,2.282999754,0,1,7.09499979,0,4,2.937000036,1,0,200,18,1,199,1,2,0.5,1,stim/objects/Instruments/triangle.png,stim/63.jpeg,6,stim/6.png,3,4,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.469000101,4,2.451999903,0,3,2.946999788,0,1,4.41899991,1,0,200,15,1,199,1,2,0.5,1,stim/objects/Instruments/speaker.png,stim/64.jpeg,6,stim/6.png,4,1,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.409999847,3,2.153000116,0,1,3.462999821,0,3,2.914000034,1,0,200,33,1,199,2,2,0.7,1,stim/objects/Instruments/vuvuzela.png,stim/11.jpeg,1,stim/1.png,1,2,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.16899991,,,0,,,0,,,1,0,200,175,1,199,0,2,0,2,stim/objects/Instruments/accordion4.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.309999943,,,0,,,0,,,1,0,200,177,1,199,0,2,0,2,stim/objects/Instruments/balalaika4.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.77699995,,,0,,,0,,,1,0,200,133,1,199,0,2,0,2,stim/objects/Instruments/electricdrumset3.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.349999905,4,1.671000004,0,3,3.019999981,0,2,1.193000078,1,0,200,25,1,199,2,1,0.3,1,stim/objects/HouseObjects/ashtray2.png,stim/12.jpeg,1,stim/1.png,2,2,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,3.253000021,,,0,,,0,,,1,0,200,125,1,199,0,1,0,2,stim/objects/HouseObjects/doormat3.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.823999882,2,4.530999899,0,3,6.196000099,0,2,1.069999933,1,0,200,87,1,199,3,1,0.9,1,stim/objects/HouseObjects/towel2.png,stim/44.jpeg,4,stim/4.png,4,3,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,2.30099988,3,6.386999846,0,1,3.092000008,0,3,1.855000019,1,0,200,61,1,199,3,1,0.1,1,stim/objects/HouseObjects/dustpan2.png,stim/32.jpeg,3,stim/3.png,2,2,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.967000008,,,0,,,0,,,1,0,200,192,1,199,0,2,0,2,stim/objects/Instruments/chime4.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.053999901,3,2.763000011,0,4,3.621000051,0,2,3.409999847,1,0,200,17,1,199,1,2,0.5,1,stim/objects/Instruments/timbal.png,stim/62.jpeg,6,stim/6.png,2,4,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.78399992,,,0,,,0,,,1,0,200,137,1,199,0,2,0,2,stim/objects/Instruments/frenchhorn3.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.109999895,3,1.624000072,0,2,1.47699976,0,2,1.250999928,1,0,200,24,1,199,2,1,0.3,1,stim/objects/HouseObjects/wateringcan.png,stim/11.jpeg,1,stim/1.png,1,1,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,3.447000027,,,0,,,0,,,1,0,200,195,1,199,0,2,0,2,stim/objects/Instruments/cymbal4.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.265000105,2,1.910000086,0,4,1.911000013,0,3,1.595999956,1,0,200,22,1,199,2,1,0.3,1,stim/objects/HouseObjects/towel.png,stim/13.jpeg,1,stim/1.png,3,1,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.055000067,,,0,,,0,,,1,0,200,118,1,199,0,2,0,2,stim/objects/Instruments/clarinet3.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.756999969,,,0,,,0,,,1,0,200,146,1,199,0,1,0,2,stim/objects/HouseObjects/scale3.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.011999846,,,0,,,0,,,1,0,200,145,1,199,0,1,0,2,stim/objects/HouseObjects/saw3.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.869999886,,,0,,,0,,,1,0,200,104,1,199,0,1,0,2,stim/objects/HouseObjects/bleachbottle3.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.017999887,,,0,,,0,,,1,0,200,190,1,199,0,2,0,2,stim/objects/Instruments/bassguitar4.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.825999975,3,2.754999876,0,3,1.389999866,0,1,1.581999779,1,0,200,80,1,199,3,1,0.9,1,stim/objects/HouseObjects/saw2.png,stim/41.jpeg,4,stim/4.png,1,3,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.605999947,,,0,,,0,,,1,0,200,139,1,199,0,2,0,2,stim/objects/Instruments/grandpiano3.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.983999968,,,0,,,0,,,1,0,200,132,1,199,0,2,0,2,stim/objects/Instruments/drums3.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,1.229999781,,,0,,,0,,,1,0,200,166,1,199,0,1,0,2,stim/objects/HouseObjects/ballofstring4.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,2.099999905,,,0,,,0,,,1,0,200,187,1,199,0,1,0,2,stim/objects/HouseObjects/coffee4.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,right,0.727999926,3,3.325999975,0,1,1.074999809,0,2,1.740999937,1,0,200,14,1,199,1,2,0.5,1,stim/objects/HouseObjects/teapot.png,stim/61.jpeg,6,stim/6.png,1,1,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.776000023,,,0,,,0,,,1,0,200,127,1,199,0,1,0,2,stim/objects/HouseObjects/flyswatter3.png,,0,stim/0.png,0,0,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
1,left,1.144999981,4,1.604000092,0,1,2.970999718,0,3,1.750999928,1,0,200,40,1,199,2,1,0.7,1,stim/objects/HouseObjects/blender2.png,stim/24.jpeg,2,stim/2.png,4,3,67,2021-04-07_08h04.48.074,premup-three_ses-02_part-03_label-phase3,3.2.4,Win32,60
