"","participant","iteration_index","scn_file","scn_cat","obj_cat_top","min_resp_top","max_resp_top","slider.response","slider.rt","rating_acc","corr_rat","group"
"252",2,1,"stim/11.jpeg",1,"Household items",45,55,20,4.921000004,0,50,1
"251",2,1,"stim/21.jpeg",2,"Music items",45,55,90,10.4690001,0,50,1
"255",2,1,"stim/31.jpeg",3,"Household items",65,75,100,3.700999975,0,70,1
"253",2,1,"stim/41.jpeg",4,"Household items",65,75,100,3.473999977,0,70,1
"254",2,1,"stim/51.jpeg",5,"Music items",5,15,30,5.578999996,0,10,1
"256",2,1,"stim/61.jpeg",6,"Household items",5,15,67,5.128999949,0,10,1
"501",2,2,"stim/11.jpeg",1,"Household items",45,55,77,5.938999891,0,50,1
"503",2,2,"stim/21.jpeg",2,"Music items",45,55,58,7.552000046,0,50,1
"498",2,2,"stim/31.jpeg",3,"Household items",65,75,4,8.599000216,0,70,1
"502",2,2,"stim/41.jpeg",4,"Household items",65,75,0,2.747999907,0,70,1
"499",2,2,"stim/51.jpeg",5,"Music items",5,15,64,5.344000101,0,10,1
"500",2,2,"stim/61.jpeg",6,"Household items",5,15,32,8.029000044,0,10,1
"746",2,3,"stim/11.jpeg",1,"Household items",45,55,80,4.583000183,0,50,1
"750",2,3,"stim/21.jpeg",2,"Music items",45,55,59,9.779000044,0,50,1
"745",2,3,"stim/31.jpeg",3,"Household items",65,75,0,5.34100008,0,70,1
"748",2,3,"stim/41.jpeg",4,"Household items",65,75,0,3.815999985,0,70,1
"747",2,3,"stim/51.jpeg",5,"Music items",5,15,60,4.779000044,0,10,1
"749",2,3,"stim/61.jpeg",6,"Household items",5,15,75,7.128999949,0,10,1
"997",2,4,"stim/11.jpeg",1,"Household items",45,55,75,4.5,1,50,1
"992",2,4,"stim/21.jpeg",2,"Music items",45,55,50,6.355999947,1,50,1
"994",2,4,"stim/31.jpeg",3,"Household items",65,75,100,4.513999939,1,70,1
"995",2,4,"stim/41.jpeg",4,"Household items",65,75,0,2.881000042,1,70,1
"996",2,4,"stim/51.jpeg",5,"Music items",5,15,40,3.761000156,1,10,1
"993",2,4,"stim/61.jpeg",6,"Household items",5,15,19,3.694000006,1,10,1
