"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",2,1,0.7,1,"stim/objects/HouseObjects/dishsoap2.png","stim/21.jpeg",2,1,"stim/21.jpeg",4,"left",1.398000002,4,3,4.592999935,3,1.645999908,1,1,0,0,0,0,1
"2",2,1,0.1,1,"stim/objects/HouseObjects/safetypin2.png","stim/32.jpeg",3,2,"stim/32.jpeg",1,"left",1.813999891,4,2,3.290999889,4,1.444999933,2,1,1,1,0,0,1
"3",2,2,0,1,"stim/objects/HouseObjects/towel3.png","",0,0,"",0,"right",2.825999975,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,1
"4",2,1,0.1,1,"stim/objects/HouseObjects/flyswatter2.png","stim/33.jpeg",3,3,"stim/33.jpeg",3,"left",1.105999947,4,4,4.056999922,3,2.457999945,4,1,0,0,1,1,1
"5",2,1,0.1,1,"stim/objects/HouseObjects/handvacuum2.png","stim/31.jpeg",3,1,"stim/31.jpeg",2,"right",2.345999956,3,1,4.538999796,2,1.322999954,5,0,1,NA,1,NA,1
"6",2,1,0.5,2,"stim/objects/Instruments/tambourine.png","stim/61.jpeg",6,1,"stim/61.jpeg",2,"left",1.714999914,4,2,4.882999897,2,2.930999756,6,1,0,0,1,1,1
"7",2,1,0.1,1,"stim/objects/HouseObjects/hairdryer2.png","stim/33.jpeg",3,3,"stim/33.jpeg",3,"left",2.074999809,4,4,2.40899992,3,1.121000051,7,1,0,0,1,1,1
"8",2,2,0,2,"stim/objects/Instruments/hihat3.png","",0,0,"",0,"right",1.78399992,NA,NA,NA,NA,NA,8,1,NA,NA,NA,NA,1
"9",2,2,0,1,"stim/objects/HouseObjects/basket4.png","",0,0,"",0,"right",1.30099988,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,1
"10",2,2,0,1,"stim/objects/HouseObjects/bottle3.png","",0,0,"",0,"right",0.815999985,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,1
