"","participant","OvsN","PE_level","object_cat","obj_file","scn_file","corr_scn_cat","corr_scn_inst","scn_file.1","corr_loc","key_resp_id.keys","key_resp_id.rt","key_resp_conf.keys","key_resp_assoc.keys","key_resp_assoc.rt","key_resp_loc.keys","key_resp_loc.rt","trialN","id_acc","assoc.acc","cond_assoc","loc.acc","cond_loc","group"
"1",48,1,0.7,2,"stim/objects/HouseObjects/barbecuelighter4.png","stim/31.jpeg",3,1,"stim/31.jpeg",1,"left",1.273000002,4,3,2.761000156,2,3.891000032,1,1,0,0,0,0,0
"2",48,2,0,2,"stim/objects/HouseObjects/basket.png","",0,0,"",0,"right",2.679000139,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,0
"3",48,1,0.3,1,"stim/objects/Instruments/banjo4.png","stim/31.jpeg",3,1,"stim/31.jpeg",3,"left",2.375,2,1,3.983999968,1,2.677999973,3,1,1,1,0,0,0
"4",48,2,0,1,"stim/objects/Instruments/gong.png","",0,0,"",0,"left",7.796999931,NA,NA,NA,NA,NA,4,0,NA,NA,NA,NA,0
"5",48,1,0.5,2,"stim/objects/Instruments/metronome3.png","stim/24.jpeg",2,4,"stim/24.jpeg",2,"left",2.743999958,3,2,10.73900008,4,4.910999775,5,1,0,0,0,0,0
"6",48,2,0,2,"stim/objects/HouseObjects/coffee.png","",0,0,"",0,"right",2.648999929,NA,NA,NA,NA,NA,6,1,NA,NA,NA,NA,0
"7",48,2,0,1,"stim/objects/Instruments/cornet.png","",0,0,"",0,"right",5.249000072,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,0
"8",48,1,0.5,1,"stim/objects/Instruments/hihat3.png","stim/12.jpeg",1,2,"stim/12.jpeg",3,"left",1.089999914,3,3,6.621000051,2,4.289999962,8,1,0,0,0,0,0
"9",48,1,0.9,2,"stim/objects/HouseObjects/handvacuum4.png","stim/53.jpeg",5,3,"stim/53.jpeg",3,"right",1.411000013,2,1,6.573999882,3,6.001999855,9,0,0,NA,1,NA,0
"10",48,2,0,1,"stim/objects/Instruments/acousticguitar2.png","",0,0,"",0,"right",1.159999847,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,0
"11",48,1,0.1,2,"stim/objects/HouseObjects/lintroller4.png","stim/62.jpeg",6,2,"stim/62.jpeg",4,"left",5.529999971,2,4,3.28399992,4,3.279000044,11,1,0,0,1,1,0
"12",48,2,0,1,"stim/objects/Instruments/accordion2.png","",0,0,"",0,"left",7.039000034,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,0
"13",48,1,0.7,1,"stim/objects/Instruments/doublebass4.png","stim/42.jpeg",4,2,"stim/42.jpeg",4,"left",1.884000063,3,1,7.496999979,4,7.407999992,13,1,0,0,1,1,0
"14",48,1,0.9,2,"stim/objects/HouseObjects/dustpan4.png","stim/54.jpeg",5,4,"stim/54.jpeg",2,"right",2.831999779,2,1,5.887000084,3,3.174999952,14,0,0,NA,0,NA,0
"15",48,1,0.1,2,"stim/objects/HouseObjects/wateringcan4.png","stim/64.jpeg",6,4,"stim/64.jpeg",2,"left",3.295000076,2,3,2.17200017,3,2.243999958,15,1,0,0,0,0,0
"16",48,1,0.9,1,"stim/objects/Instruments/metronome4.png","stim/64.jpeg",6,4,"stim/64.jpeg",2,"left",1.217999935,2,1,5.646999836,3,6.940000057,16,1,0,0,0,0,0
"17",48,1,0.7,1,"stim/objects/Instruments/clarinet4.png","stim/43.jpeg",4,3,"stim/43.jpeg",3,"left",1.883999825,2,3,2.164999962,1,4.611999989,17,1,1,1,0,0,0
"18",48,2,0,2,"stim/objects/HouseObjects/vacuumcleaner.png","",0,0,"",0,"right",1.225999832,NA,NA,NA,NA,NA,18,1,NA,NA,NA,NA,0
"19",48,1,0.1,2,"stim/objects/HouseObjects/knife4.png","stim/61.jpeg",6,1,"stim/61.jpeg",3,"right",2.664999962,2,3,4.29700017,2,3.917000055,19,0,0,NA,0,NA,0
"20",48,2,0,2,"stim/objects/HouseObjects/hairdryer.png","",0,0,"",0,"right",2.196000099,NA,NA,NA,NA,NA,20,1,NA,NA,NA,NA,0
"21",48,2,0,1,"stim/objects/Instruments/electricguitar2.png","",0,0,"",0,"right",2.544000149,NA,NA,NA,NA,NA,21,1,NA,NA,NA,NA,0
"22",48,1,0.1,1,"stim/objects/Instruments/keyboard4.png","stim/52.jpeg",5,2,"stim/52.jpeg",4,"right",1.267999887,3,4,4.319999933,4,4.690000057,22,0,0,NA,1,NA,0
"23",48,1,0.5,1,"stim/objects/Instruments/harmonica3.png","stim/14.jpeg",1,4,"stim/14.jpeg",3,"left",1.461999893,2,4,2.18900013,3,7.040999889,23,1,1,1,1,1,0
"24",48,1,0.3,2,"stim/objects/HouseObjects/bucket4.png","stim/41.jpeg",4,1,"stim/41.jpeg",1,"right",1.677000046,2,1,2.487999916,4,6.394000053,24,0,1,NA,0,NA,0
"25",48,1,0.5,2,"stim/objects/Instruments/marimba3.png","stim/23.jpeg",2,3,"stim/23.jpeg",2,"left",1.190000057,3,4,4.132999897,1,4.761999846,25,1,0,0,0,0,0
"26",48,2,0,1,"stim/objects/Instruments/drums2.png","",0,0,"",0,"left",1.661000013,NA,NA,NA,NA,NA,26,0,NA,NA,NA,NA,0
"27",48,2,0,2,"stim/objects/HouseObjects/bottle2.png","",0,0,"",0,"right",1.174999952,NA,NA,NA,NA,NA,27,1,NA,NA,NA,NA,0
"28",48,1,0.1,1,"stim/objects/Instruments/frenchhorn4.png","stim/53.jpeg",5,3,"stim/53.jpeg",4,"left",2.91899991,2,2,3.177999973,1,5.196000099,28,1,0,0,0,0,0
"29",48,1,0.7,2,"stim/objects/HouseObjects/ashtray4.png","stim/33.jpeg",3,3,"stim/33.jpeg",1,"left",0.947000027,3,4,3.230000019,2,2.588000059,29,1,0,0,0,0,0
"30",48,1,0.3,2,"stim/objects/HouseObjects/dishsoap4.png","stim/43.jpeg",4,3,"stim/43.jpeg",1,"right",1.134000063,3,4,3.536999941,3,6.694000006,30,0,0,NA,0,NA,0
"31",48,1,0.9,2,"stim/objects/HouseObjects/garbagebin4.png","stim/52.jpeg",5,2,"stim/52.jpeg",1,"right",1.172999859,2,2,2.001999855,4,2.460999966,31,0,1,NA,0,NA,0
"32",48,2,0,2,"stim/objects/HouseObjects/broom.png","",0,0,"",0,"right",1.116999865,NA,NA,NA,NA,NA,32,1,NA,NA,NA,NA,0
"33",48,2,0,1,"stim/objects/Instruments/hihat.png","",0,0,"",0,"right",1.103999853,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,0
"34",48,1,0.5,2,"stim/objects/HouseObjects/ironingboard3.png","stim/24.jpeg",2,4,"stim/24.jpeg",1,"left",0.77699995,4,1,2.870000124,3,3.375,34,1,0,0,0,0,0
"35",48,1,0.5,2,"stim/objects/HouseObjects/lintroller3.png","stim/23.jpeg",2,3,"stim/23.jpeg",3,"left",1.28399992,3,2,4.752000093,2,4.798000097,35,1,0,0,0,0,0
"36",48,1,0.5,2,"stim/objects/Instruments/laud3.png","stim/21.jpeg",2,1,"stim/21.jpeg",1,"left",1.760999918,2,1,6.421000004,1,4.673000097,36,1,1,1,1,1,0
"37",48,2,0,2,"stim/objects/HouseObjects/wateringcan.png","",0,0,"",0,"left",4.029000044,NA,NA,NA,NA,NA,37,0,NA,NA,NA,NA,0
"38",48,1,0.7,1,"stim/objects/Instruments/cymbal4.png","stim/41.jpeg",4,1,"stim/41.jpeg",2,"left",3.253000021,2,2,5.326000214,2,4.219000101,38,1,0,0,1,1,0
"39",48,1,0.9,1,"stim/objects/Instruments/musicstand4.png","stim/62.jpeg",6,2,"stim/62.jpeg",2,"right",2.885999918,2,1,6.102999926,3,7.495000124,39,0,0,NA,0,NA,0
"40",48,2,0,2,"stim/objects/HouseObjects/clothesdryingrack2.png","",0,0,"",0,"right",1.350999832,NA,NA,NA,NA,NA,40,1,NA,NA,NA,NA,0
"41",48,1,0.5,1,"stim/objects/HouseObjects/glassmop3.png","stim/12.jpeg",1,2,"stim/12.jpeg",4,"right",1.041000128,2,2,1.394000053,1,2.506999969,41,0,1,NA,0,NA,0
"42",48,1,0.3,1,"stim/objects/Instruments/violin3.png","stim/33.jpeg",3,3,"stim/33.jpeg",1,"right",1.079999924,1,3,6.528999805,2,1.836999893,42,0,1,NA,0,NA,0
"43",48,1,0.3,1,"stim/objects/Instruments/accordion4.png","stim/32.jpeg",3,2,"stim/32.jpeg",4,"left",2.414999962,3,1,2.782999992,2,3.270999908,43,1,0,0,0,0,0
"44",48,2,0,2,"stim/objects/HouseObjects/dishsoap2.png","",0,0,"",0,"right",2.013000011,NA,NA,NA,NA,NA,44,1,NA,NA,NA,NA,0
"45",48,2,0,2,"stim/objects/HouseObjects/cushion.png","",0,0,"",0,"right",0.909999847,NA,NA,NA,NA,NA,45,1,NA,NA,NA,NA,0
"46",48,2,0,1,"stim/objects/Instruments/musicsheet.png","",0,0,"",0,"left",0.90899992,NA,NA,NA,NA,NA,46,0,NA,NA,NA,NA,0
"47",48,1,0.7,1,"stim/objects/Instruments/cello4.png","stim/41.jpeg",4,1,"stim/41.jpeg",1,"right",1.382999897,3,2,1.394000053,3,3.013000011,47,0,0,NA,0,NA,0
