"","participant","trialN","trial_cond","scn_file","scn_cat","scn_inst","scn_condition","fillers","obj_cat","obj_cat_num","obj_file","quadrant","corr_ans","key_resp_trial.keys","key_resp_trial.rt","trial_acc","trial_acc_manual","group"
"248",48,241,0.1,"stim/54.jpeg",5,4,3,1,"Instruments",1,"stim/objects/Instruments/harp4.png",2,"left","right",0.572999954,0,0,1
"249",48,242,0.7,"stim/43.jpeg",4,3,2,2,"Instruments",1,"stim/objects/Instruments/electricguitar3.png",4,"left","left",0.631999969,1,1,1
"250",48,243,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/doormat3.png",3,"right","right",0.585999966,1,1,1
"251",48,244,0.5,"stim/13.jpeg",1,3,1,2,"Instruments",1,"stim/objects/Instruments/balalaika3.png",1,"left","right",0.625999928,0,0,1
"252",48,245,0.9,"stim/63.jpeg",6,3,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",4,"left","left",0.547999859,1,1,1
"253",48,246,0.7,"stim/34.jpeg",3,4,2,2,"HouseObjects",2,"stim/objects/HouseObjects/dishsoap3.png",4,"right","right",0.534999847,1,1,1
"254",48,247,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/flutetrans3.png",2,"left","left",0.506999731,1,1,1
"255",48,248,0.3,"stim/42.jpeg",4,2,2,1,"HouseObjects",2,"stim/objects/HouseObjects/clock4.png",2,"right","left",0.562000036,0,0,1
"256",48,249,0.5,"stim/24.jpeg",2,4,1,1,"HouseObjects",2,"stim/objects/HouseObjects/ironingboard3.png",1,"right","right",0.458999872,1,1,1
"257",48,250,0.3,"stim/43.jpeg",4,3,2,1,"HouseObjects",2,"stim/objects/HouseObjects/bottle4.png",3,"right","left",0.562999964,0,0,1
"258",48,251,0.9,"stim/61.jpeg",6,1,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",1,"left","left",0.495000124,1,1,1
"259",48,252,0.5,"stim/24.jpeg",2,4,1,2,"Instruments",1,"stim/objects/Instruments/bassguitar3.png",2,"left","right",0.528999805,0,0,1
"260",48,253,0.7,"stim/44.jpeg",4,4,2,1,"Instruments",1,"stim/objects/Instruments/bassguitar4.png",1,"left","left",0.561000109,1,1,1
"261",48,254,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/gong3.png",2,"left","left",0.502999783,1,1,1
"262",48,255,0.9,"stim/52.jpeg",5,2,3,2,"HouseObjects",2,"stim/objects/HouseObjects/doormat3.png",2,"right","right",0.470000029,1,1,1
"263",48,256,0.5,"stim/14.jpeg",1,4,1,2,"HouseObjects",2,"stim/objects/HouseObjects/ashtray3.png",1,"right","right",0.65199995,1,1,1
"264",48,257,0.3,"stim/42.jpeg",4,2,2,1,"HouseObjects",2,"stim/objects/HouseObjects/blender4.png",2,"right","left",0.506999731,0,0,1
"265",48,258,0.9,"stim/51.jpeg",5,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/garbagebin3.png",4,"right","right",0.458999872,1,1,1
"266",48,259,0.9,"stim/62.jpeg",6,2,3,2,"Instruments",1,"stim/objects/Instruments/flute3.png",3,"left","left",0.51699996,1,1,1
"267",48,260,0.1,"stim/63.jpeg",6,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/vacuumcleaner4.png",4,"right","left",0.46600008,0,0,1
"268",48,261,0.9,"stim/51.jpeg",5,1,3,2,"HouseObjects",2,"stim/objects/HouseObjects/glass3.png",3,"right","right",0.479999781,1,1,1
"269",48,262,0.9,"stim/53.jpeg",5,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/glass4.png",4,"right","right",0.486999989,1,1,1
"270",48,263,0.7,"stim/31.jpeg",3,1,2,2,"HouseObjects",2,"stim/objects/HouseObjects/coffee3.png",4,"right","right",0.504999876,1,1,1
"271",48,264,0.7,"stim/32.jpeg",3,2,2,2,"HouseObjects",2,"stim/objects/HouseObjects/clothespin3.png",1,"right","right",0.612999916,1,1,1
"272",48,265,0.9,"stim/53.jpeg",5,3,3,1,"HouseObjects",2,"stim/objects/HouseObjects/doormat4.png",1,"right","right",0.49000001,1,1,1
"273",48,266,0.3,"stim/34.jpeg",3,4,2,1,"Instruments",1,"stim/objects/Instruments/balalaika4.png",2,"left","right",0.462999821,0,0,1
"274",48,267,0.5,"stim/14.jpeg",1,4,1,2,"HouseObjects",2,"stim/objects/HouseObjects/basket3.png",1,"right","right",0.547999859,1,1,1
"275",48,268,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/frenchhorn3.png",3,"left","left",0.51699996,1,1,1
"276",48,269,0.9,"stim/64.jpeg",6,4,3,2,"Instruments",1,"stim/objects/Instruments/grandpiano3.png",1,"left","left",0.447999954,1,1,1
